accountid1,New_subfoundtypeId,New_name,New_Description
b0d0db36-53b6-dd11-b898-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
bfd0db36-53b6-dd11-b898-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
3828e530-53b6-dd11-b898-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
4428e530-53b6-dd11-b898-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
4528e530-53b6-dd11-b898-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
4628e530-53b6-dd11-b898-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
4e28e530-53b6-dd11-b898-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
5328e530-53b6-dd11-b898-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
2528e530-53b6-dd11-b898-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
2828e530-53b6-dd11-b898-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
2928e530-53b6-dd11-b898-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
2b28e530-53b6-dd11-b898-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
2d28e530-53b6-dd11-b898-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
3728e530-53b6-dd11-b898-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
0028e530-53b6-dd11-b898-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
0328e530-53b6-dd11-b898-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
0a28e530-53b6-dd11-b898-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
1228e530-53b6-dd11-b898-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
1528e530-53b6-dd11-b898-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
1f28e530-53b6-dd11-b898-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
6824e278-948d-de11-95cc-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
f227e530-53b6-dd11-b898-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
f927e530-53b6-dd11-b898-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
fa27e530-53b6-dd11-b898-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
fc27e530-53b6-dd11-b898-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
fd27e530-53b6-dd11-b898-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
9ae315bd-53ef-e411-b56b-00155d331923,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
6d10d185-f6f2-e411-b56b-00155d331923,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
40f512ab-d7fd-dd11-87d0-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
0f708994-910d-de11-87d0-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
0ef7c530-422f-de11-8d16-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
37ba8764-a017-de11-91f2-00188b804fcd,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
5b35202a-96c6-e611-a3f7-00155d33171d,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
c4739860-041c-e611-b339-00155d33171d,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
825d2e30-0629-e411-8caf-00155d331923,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
a7c3d7e5-70a8-e411-b56b-00155d331923,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
dd14a7b0-bfb2-e411-b56b-00155d331923,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
9a34d505-32c7-e411-b56b-00155d331923,217c66ef-2501-e411-8ef0-00155d331718,Endowed,"An organisation which owns a financial asset donation made in the form of investment funds or other property that has a stated purpose at the bequest of the donor. Most endowments are designed to keep the principal amount intact while using the investment income from dividends for charitable efforts. Endowments provide ongoing benefits by earning a market rate of interest while keeping the core endowment principal intact to fund future years of scholarships, or whatever efforts the donor sought to fund. In some cases, a certain percentage of the assets are allowed to be used each year, so the amount pulled out of the endowment could be a combination of interest income and principal. The ratio of principal to income would change year to year based on prevailing market rates."
ae0cdd08-f7ed-e211-945b-00155d001608,f8d89b0b-3a95-dd11-8a1a-00188b804fcf,Family-controlled,Family members or descendants of the donor(s) comprise the majority of positions on the governing board.
53973bb1-ec86-e511-8897-00155d33171d,f8d89b0b-3a95-dd11-8a1a-00188b804fcf,Family-controlled,Family members or descendants of the donor(s) comprise the majority of positions on the governing board.
5b35202a-96c6-e611-a3f7-00155d33171d,f8d89b0b-3a95-dd11-8a1a-00188b804fcf,Family-controlled,Family members or descendants of the donor(s) comprise the majority of positions on the governing board.
c4739860-041c-e611-b339-00155d33171d,f8d89b0b-3a95-dd11-8a1a-00188b804fcf,Family-controlled,Family members or descendants of the donor(s) comprise the majority of positions on the governing board.
ff3dc4a4-1629-e411-8caf-00155d331923,f8d89b0b-3a95-dd11-8a1a-00188b804fcf,Family-controlled,Family members or descendants of the donor(s) comprise the majority of positions on the governing board.
6d10d185-f6f2-e411-b56b-00155d331923,f8d89b0b-3a95-dd11-8a1a-00188b804fcf,Family-controlled,Family members or descendants of the donor(s) comprise the majority of positions on the governing board.
47bec44e-53b6-dd11-b898-00188b804fcd,f8d89b0b-3a95-dd11-8a1a-00188b804fcf,Family-controlled,Family members or descendants of the donor(s) comprise the majority of positions on the governing board.
f1c8bd54-53b6-dd11-b898-00188b804fcd,f8d89b0b-3a95-dd11-8a1a-00188b804fcf,Family-controlled,Family members or descendants of the donor(s) comprise the majority of positions on the governing board.
3496bb5a-53b6-dd11-b898-00188b804fcd,f8d89b0b-3a95-dd11-8a1a-00188b804fcf,Family-controlled,Family members or descendants of the donor(s) comprise the majority of positions on the governing board.
ee64c55e-97ab-e011-a27e-001ec9e8f280,f8d89b0b-3a95-dd11-8a1a-00188b804fcf,Family-controlled,Family members or descendants of the donor(s) comprise the majority of positions on the governing board.
51dbd43c-53b6-dd11-b898-00188b804fcd,f8d89b0b-3a95-dd11-8a1a-00188b804fcf,Family-controlled,Family members or descendants of the donor(s) comprise the majority of positions on the governing board.
70dbd43c-53b6-dd11-b898-00188b804fcd,f8d89b0b-3a95-dd11-8a1a-00188b804fcf,Family-controlled,Family members or descendants of the donor(s) comprise the majority of positions on the governing board.
a2dbd43c-53b6-dd11-b898-00188b804fcd,f8d89b0b-3a95-dd11-8a1a-00188b804fcf,Family-controlled,Family members or descendants of the donor(s) comprise the majority of positions on the governing board.
d2dbd43c-53b6-dd11-b898-00188b804fcd,f8d89b0b-3a95-dd11-8a1a-00188b804fcf,Family-controlled,Family members or descendants of the donor(s) comprise the majority of positions on the governing board.
a6b3cb48-53b6-dd11-b898-00188b804fcd,f8d89b0b-3a95-dd11-8a1a-00188b804fcf,Family-controlled,Family members or descendants of the donor(s) comprise the majority of positions on the governing board.
c7bdc44e-53b6-dd11-b898-00188b804fcd,f8d89b0b-3a95-dd11-8a1a-00188b804fcf,Family-controlled,Family members or descendants of the donor(s) comprise the majority of positions on the governing board.
8428e530-53b6-dd11-b898-00188b804fcd,f8d89b0b-3a95-dd11-8a1a-00188b804fcf,Family-controlled,Family members or descendants of the donor(s) comprise the majority of positions on the governing board.
9f28e530-53b6-dd11-b898-00188b804fcd,f8d89b0b-3a95-dd11-8a1a-00188b804fcf,Family-controlled,Family members or descendants of the donor(s) comprise the majority of positions on the governing board.
c5d0db36-53b6-dd11-b898-00188b804fcd,f8d89b0b-3a95-dd11-8a1a-00188b804fcf,Family-controlled,Family members or descendants of the donor(s) comprise the majority of positions on the governing board.
e4d0db36-53b6-dd11-b898-00188b804fcd,f8d89b0b-3a95-dd11-8a1a-00188b804fcf,Family-controlled,Family members or descendants of the donor(s) comprise the majority of positions on the governing board.
1ed1db36-53b6-dd11-b898-00188b804fcd,f8d89b0b-3a95-dd11-8a1a-00188b804fcf,Family-controlled,Family members or descendants of the donor(s) comprise the majority of positions on the governing board.
56d1db36-53b6-dd11-b898-00188b804fcd,f8d89b0b-3a95-dd11-8a1a-00188b804fcf,Family-controlled,Family members or descendants of the donor(s) comprise the majority of positions on the governing board.
c69aa4ac-3280-df11-8416-00188b804fcd,f8d89b0b-3a95-dd11-8a1a-00188b804fcf,Family-controlled,Family members or descendants of the donor(s) comprise the majority of positions on the governing board.
2928e530-53b6-dd11-b898-00188b804fcd,f8d89b0b-3a95-dd11-8a1a-00188b804fcf,Family-controlled,Family members or descendants of the donor(s) comprise the majority of positions on the governing board.
4528e530-53b6-dd11-b898-00188b804fcd,f8d89b0b-3a95-dd11-8a1a-00188b804fcf,Family-controlled,Family members or descendants of the donor(s) comprise the majority of positions on the governing board.
5228e530-53b6-dd11-b898-00188b804fcd,f8d89b0b-3a95-dd11-8a1a-00188b804fcf,Family-controlled,Family members or descendants of the donor(s) comprise the majority of positions on the governing board.
5328e530-53b6-dd11-b898-00188b804fcd,f8d89b0b-3a95-dd11-8a1a-00188b804fcf,Family-controlled,Family members or descendants of the donor(s) comprise the majority of positions on the governing board.
6428e530-53b6-dd11-b898-00188b804fcd,f8d89b0b-3a95-dd11-8a1a-00188b804fcf,Family-controlled,Family members or descendants of the donor(s) comprise the majority of positions on the governing board.
c7e20de0-e0da-e111-875f-00155d000f01,63f43d16-3a95-dd11-8a1a-00188b804fcf,Trustee-controlled,A foundation whose governing board is mostly comprised of leading representatives from the public or private sectors or the foundation/association community.
2d44c330-3887-e211-adea-00155d001608,63f43d16-3a95-dd11-8a1a-00188b804fcf,Trustee-controlled,A foundation whose governing board is mostly comprised of leading representatives from the public or private sectors or the foundation/association community.
5232c1d6-33cc-e211-b8c9-00155d001608,63f43d16-3a95-dd11-8a1a-00188b804fcf,Trustee-controlled,A foundation whose governing board is mostly comprised of leading representatives from the public or private sectors or the foundation/association community.
46e833d1-98a6-e211-bc1c-00155d001608,63f43d16-3a95-dd11-8a1a-00188b804fcf,Trustee-controlled,A foundation whose governing board is mostly comprised of leading representatives from the public or private sectors or the foundation/association community.
f6ad9a5b-ff20-e311-bf0f-00155d001608,63f43d16-3a95-dd11-8a1a-00188b804fcf,Trustee-controlled,A foundation whose governing board is mostly comprised of leading representatives from the public or private sectors or the foundation/association community.
fc5ccde7-eb1a-de11-8f3e-00188b804fcd,63f43d16-3a95-dd11-8a1a-00188b804fcf,Trustee-controlled,A foundation whose governing board is mostly comprised of leading representatives from the public or private sectors or the foundation/association community.
8c96bb5a-53b6-dd11-b898-00188b804fcd,63f43d16-3a95-dd11-8a1a-00188b804fcf,Trustee-controlled,A foundation whose governing board is mostly comprised of leading representatives from the public or private sectors or the foundation/association community.
a702b760-53b6-dd11-b898-00188b804fcd,63f43d16-3a95-dd11-8a1a-00188b804fcf,Trustee-controlled,A foundation whose governing board is mostly comprised of leading representatives from the public or private sectors or the foundation/association community.
feb3cb48-53b6-dd11-b898-00188b804fcd,63f43d16-3a95-dd11-8a1a-00188b804fcf,Trustee-controlled,A foundation whose governing board is mostly comprised of leading representatives from the public or private sectors or the foundation/association community.
18b4cb48-53b6-dd11-b898-00188b804fcd,63f43d16-3a95-dd11-8a1a-00188b804fcf,Trustee-controlled,A foundation whose governing board is mostly comprised of leading representatives from the public or private sectors or the foundation/association community.
